city,state_code,state_name,county,latitude,longitude
Terrace Park,OH,Ohio,Hamilton,39.160155,-84.309762
The Plains,OH,Ohio,Athens,39.366177,-82.134148
Thompson,OH,Ohio,Geauga,41.676189,-81.057318
Thornville,OH,Ohio,Perry,39.897364,-82.407059
Thurman,OH,Ohio,Gallia,38.898786,-82.404996
Thurston,OH,Ohio,Fairfield,39.840278,-82.546111
Tiffin,OH,Ohio,Seneca,41.123822,-83.184356
Tiltonsville,OH,Ohio,Jefferson,40.168075,-80.699647
Tipp City,OH,Ohio,Miami,39.943577,-84.171501
Tippecanoe,OH,Ohio,Harrison,40.279748,-81.291937
Tiro,OH,Ohio,Crawford,40.880992,-82.797032
Toledo,OH,Ohio,Lucas,41.642,-83.5438
Toledo,OH,Ohio,Wood,41.642,-83.5438
Tontogany,OH,Ohio,Wood,41.419167,-83.740833
Toronto,OH,Ohio,Jefferson,40.473298,-80.632504
Tremont City,OH,Ohio,Clark,40.011111,-83.836111
Trenton,OH,Ohio,Butler,39.479937,-84.459769
Trimble,OH,Ohio,Athens,39.484722,-82.079167
Trinway,OH,Ohio,Muskingum,40.141111,-82.01
Troy,OH,Ohio,Miami,40.037394,-84.203151
Tuppers Plains,OH,Ohio,Meigs,39.168611,-81.846667
Tuscarawas,OH,Ohio,Tuscarawas,40.394722,-81.407222
Twinsburg,OH,Ohio,Summit,41.328851,-81.455912
Uhrichsville,OH,Ohio,Tuscarawas,40.390502,-81.337365
Union City,OH,Ohio,Darke,40.201773,-84.783209
Union Furnace,OH,Ohio,Hocking,39.461667,-82.356389
Uniontown,OH,Ohio,Stark,40.963694,-81.421108
Unionville,OH,Ohio,Ashtabula,41.780833,-80.989167
Unionville Center,OH,Ohio,Union,40.138333,-83.34
Uniopolis,OH,Ohio,Auglaize,40.602222,-84.086667
Upper Sandusky,OH,Ohio,Wyandot,40.824876,-83.297711
Urbana,OH,Ohio,Champaign,40.106639,-83.767142
Utica,OH,Ohio,Licking,40.244137,-82.413459
Valley City,OH,Ohio,Medina,41.236806,-81.924467
Van Buren,OH,Ohio,Hancock,41.132691,-83.647302
Van Wert,OH,Ohio,Van Wert,40.868927,-84.590364
Vandalia,OH,Ohio,Montgomery,39.888273,-84.202266
Vanlue,OH,Ohio,Hancock,40.958314,-83.497062
Vaughnsville,OH,Ohio,Putnam,40.881667,-84.150556
Venedocia,OH,Ohio,Van Wert,40.768454,-84.46204
Vermilion,OH,Ohio,Erie,41.409989,-82.355417
Verona,OH,Ohio,Preble,39.903333,-84.485556
Versailles,OH,Ohio,Darke,40.227284,-84.495697
Vickery,OH,Ohio,Sandusky,41.39099,-82.898953
Vienna,OH,Ohio,Trumbull,41.217478,-80.654998
Vincent,OH,Ohio,Washington,39.337446,-81.674265
Vinton,OH,Ohio,Gallia,38.978338,-82.357014
Wadsworth,OH,Ohio,Medina,41.038375,-81.737373
Wakefield,OH,Ohio,Pike,38.970278,-83.02
Wakeman,OH,Ohio,Huron,41.263748,-82.378168
Walbridge,OH,Ohio,Wood,41.586067,-83.493008
Waldo,OH,Ohio,Marion,40.460544,-83.070609
Walhonding,OH,Ohio,Coshocton,40.362037,-82.209359
Walnut Creek,OH,Ohio,Holmes,40.541389,-81.721944
Wapakoneta,OH,Ohio,Auglaize,40.568978,-84.177378
Warnock,OH,Ohio,Belmont,40.0225,-80.9375
Warren,OH,Ohio,Trumbull,41.172426,-80.871806
Warsaw,OH,Ohio,Coshocton,40.317243,-82.055989
Washington Court House,OH,Ohio,Fayette,39.534346,-83.438817
Washingtonville,OH,Ohio,Columbiana,40.897331,-80.763137
Waterford,OH,Ohio,Washington,39.515904,-81.655917
Waterloo,OH,Ohio,Lawrence,38.718152,-82.517399
Watertown,OH,Ohio,Washington,39.465833,-81.633333
Waterville,OH,Ohio,Lucas,41.502248,-83.733142
Wauseon,OH,Ohio,Fulton,41.566796,-84.153745
Waverly,OH,Ohio,Pike,39.126445,-83.004874
Wayland,OH,Ohio,Portage,41.160556,-81.071389
Wayne,OH,Ohio,Wood,41.299312,-83.470065
Waynesburg,OH,Ohio,Stark,40.682881,-81.265891
Waynesfield,OH,Ohio,Auglaize,40.607185,-83.958475
Waynesville,OH,Ohio,Warren,39.528489,-84.081518
Wellington,OH,Ohio,Lorain,41.171178,-82.226915
Wellston,OH,Ohio,Jackson,39.118897,-82.548474
Wellsville,OH,Ohio,Columbiana,40.617099,-80.662095
West Alexandria,OH,Ohio,Preble,39.725898,-84.535214
West Chester,OH,Ohio,Butler,39.340243,-84.399786
West Elkton,OH,Ohio,Preble,39.587778,-84.554444
West Farmington,OH,Ohio,Trumbull,41.350849,-80.967245
West Jefferson,OH,Ohio,Madison,39.942409,-83.285306
West Lafayette,OH,Ohio,Coshocton,40.271829,-81.736102
West Liberty,OH,Ohio,Logan,40.262541,-83.752763
West Manchester,OH,Ohio,Preble,39.902564,-84.619383
West Mansfield,OH,Ohio,Logan,40.404284,-83.524274
West Millgrove,OH,Ohio,Wood,41.243889,-83.491389
West Milton,OH,Ohio,Miami,39.953077,-84.324237
West Point,OH,Ohio,Columbiana,40.708333,-80.7025
West Portsmouth,OH,Ohio,Scioto,38.749222,-83.047657
West Rushville,OH,Ohio,Fairfield,39.763889,-82.4475
West Salem,OH,Ohio,Wayne,40.948514,-82.106638
West Union,OH,Ohio,Adams,38.801702,-83.533349
West Unity,OH,Ohio,Williams,41.575645,-84.442066
Westerville,OH,Ohio,Delaware,40.1545,-82.9097
Westerville,OH,Ohio,Franklin,40.114569,-82.910504
Westfield Center,OH,Ohio,Medina,41.026389,-81.933333
Westlake,OH,Ohio,Cuyahoga,41.453459,-81.921771
Weston,OH,Ohio,Wood,41.351593,-83.797336
Westville,OH,Ohio,Champaign,40.109444,-83.838056
Wharton,OH,Ohio,Wyandot,40.861216,-83.463016
Wheelersburg,OH,Ohio,Scioto,38.741793,-82.820434
Whipple,OH,Ohio,Washington,39.480975,-81.363639
White Cottage,OH,Ohio,Muskingum,39.871667,-82.097778
Whitehouse,OH,Ohio,Lucas,41.519432,-83.81151
Wickliffe,OH,Ohio,Lake,41.604565,-81.469175
Wilberforce,OH,Ohio,Greene,39.716111,-83.877778
Wilkesville,OH,Ohio,Vinton,39.140833,-82.376944
Willard,OH,Ohio,Huron,41.053056,-82.726389
Williamsburg,OH,Ohio,Clermont,39.075345,-84.043167
Williamsfield,OH,Ohio,Ashtabula,41.538296,-80.596378
Williamsport,OH,Ohio,Pickaway,39.611739,-83.125053
Williamstown,OH,Ohio,Hancock,40.833889,-83.650833
Williston,OH,Ohio,Ottawa,41.603611,-83.34
Willoughby,OH,Ohio,Lake,41.630229,-81.407619
Willow Wood,OH,Ohio,Lawrence,38.593976,-82.453
Willshire,OH,Ohio,Van Wert,40.734618,-84.77773
Wilmington,OH,Ohio,Clinton,39.448788,-83.841653
Wilmot,OH,Ohio,Stark,40.656723,-81.635247
Winchester,OH,Ohio,Adams,38.935283,-83.666137
Windham,OH,Ohio,Portage,41.239244,-81.053451
Windsor,OH,Ohio,Ashtabula,41.56233,-80.966745
Winesburg,OH,Ohio,Holmes,40.616389,-81.695278
Wingett Run,OH,Ohio,Washington,39.542813,-81.283999
Winona,OH,Ohio,Columbiana,40.828056,-80.896389
Wolf Run,OH,Ohio,Jefferson,40.467222,-80.889444
Woodsfield,OH,Ohio,Monroe,39.753063,-81.10336
Woodstock,OH,Ohio,Champaign,40.181644,-83.546149
Woodville,OH,Ohio,Sandusky,41.451206,-83.364643
Wooster,OH,Ohio,Wayne,40.809354,-81.948272
Wren,OH,Ohio,Van Wert,40.800833,-84.775278
Xenia,OH,Ohio,Greene,39.684204,-83.936878
Yellow Springs,OH,Ohio,Greene,39.799569,-83.889066
Yorkshire,OH,Ohio,Darke,40.328328,-84.483587
Yorkville,OH,Ohio,Jefferson,40.158051,-80.707737
Youngstown,OH,Ohio,Mahoning,41.0986,-80.6474
Zaleski,OH,Ohio,Vinton,39.282222,-82.395
Zanesfield,OH,Ohio,Logan,40.302396,-83.664832
Zanesville,OH,Ohio,Muskingum,39.944265,-82.008898
Zoar,OH,Ohio,Tuscarawas,40.614167,-81.4225
