Church,Address,Phone,Communities Served,Category,Day,Time Start,Time End,Service Name,Schedule Type,Language,Location,Pattern,Event Date,Time Relation,Reference Service,Notes
St. Catharine,"500 S Gould Rd, Columbus, Ohio 43209",(614) 231-4509,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,Fri,6:00 AM,,Adoration,specific_weekday,English,Eucharistic Adoration Chapel,,,,,TIME_TBD; exposition
St. Catharine,"500 S Gould Rd, Columbus, Ohio 43209",(614) 231-4509,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,Sat,6:00 AM,4:00 PM,Adoration,saturday,English,Eucharistic Adoration Chapel,,,,,exposition
St. Catharine,"500 S Gould Rd, Columbus, Ohio 43209",(614) 231-4509,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,Sun,6:00 AM,,Adoration,sunday,English,Eucharistic Adoration Chapel,,,,,TIME_TBD; exposition
St. Catharine,"500 S Gould Rd, Columbus, Ohio 43209",(614) 231-4509,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,Fri,7:00 PM,,Stations of the Cross,other,english,,,,,,of Lent
St. Catharine,"500 S Gould Rd, Columbus, Ohio 43209",(614) 231-4509,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,Wed,6:30 PM,7:30 PM,Praise & Worship,specific_weekday,English,St. Catharine,,,,,
St. Catharine,"500 S Gould Rd, Columbus, Ohio 43209",(614) 231-4509,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,5:00 PM,7:30 PM,St. Catharine Catholic Fish Fry,parish_event,English,St. Catharine,,2026-02-20,,,
St. Catharine,"500 S Gould Rd, Columbus, Ohio 43209",(614) 231-4509,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,5:00 PM,7:30 PM,St. Catharine Catholic Fish Fry,parish_event,English,St. Catharine,,2026-03-06,,,
St. Catharine,"500 S Gould Rd, Columbus, Ohio 43209",(614) 231-4509,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,5:00 PM,7:30 PM,St. Catharine Catholic Fish Fry,parish_event,English,St. Catharine,,2026-03-20,,,
St. Cecilia,"434 Norton Rd, Columbus, Ohio 43228-2698",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Mon,8:15 AM,,Mass,weekday,English,,,,,,
St. Cecilia,"434 Norton Rd, Columbus, Ohio 43228-2698",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,8:15 AM,,Mass,weekday,English,,,,,,
St. Cecilia,"434 Norton Rd, Columbus, Ohio 43228-2698",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Wed,8:15 AM,,Mass,weekday,English,,,,,,
St. Cecilia,"434 Norton Rd, Columbus, Ohio 43228-2698",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Thu,8:15 AM,,Mass,weekday,English,,,,,,
St. Cecilia,"434 Norton Rd, Columbus, Ohio 43228-2698",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Fri,8:15 AM,,Mass,weekday,English,,,,,,
St. Cecilia,"434 Norton Rd, Columbus, Ohio 43228-2698",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sat,5:00 PM,,Vigil Mass,saturday,English,,,,,,
St. Cecilia,"434 Norton Rd, Columbus, Ohio 43228-2698",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,10:30 AM,,Mass,sunday,English,,,,,,
St. Cecilia,"434 Norton Rd, Columbus, Ohio 43228-2698",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,12:30 PM,,Mass,sunday,spanish,,,,,,
St. Cecilia,"434 Norton Rd, Columbus, Ohio 43228-2698",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,8:00 AM,,Mass,sunday,English,,,,,,
St. Cecilia,"434 Norton Rd, Columbus, Ohio 43228-2698",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Tue,5:45 PM,6:45 PM,Confession,specific_weekday,English,,,,,,
St. Cecilia,"434 Norton Rd, Columbus, Ohio 43228-2698",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sat,10:00 AM,11:00 AM,Confession,saturday,English,,,,,,
St. Cecilia,"434 Norton Rd, Columbus, Ohio 43228-2698",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sat,4:00 PM,4:30 PM,Confession,saturday,English,,,,,,
St. Cecilia,"434 Norton Rd, Columbus, Ohio 43228-2698",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,Tue,5:45 PM,6:45 PM,Eucharistic Adoration,specific_weekday,English,,,,,,
St. Cecilia,"434 Norton Rd, Columbus, Ohio 43228-2698",(614) 878-5353,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,,9:00 AM,7:00 PM,Eucharistic Adoration,monthly,English,,first_friday_(recurring),,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Mon,4:00 PM,,Mass,weekday,english,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,4:00 PM,,Mass,weekday,english,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Wed,4:00 PM,,Mass,weekday,english,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Thu,4:00 PM,,Mass,weekday,english,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Fri,4:00 PM,,Mass,weekday,english,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sat,4:30 PM,,Mass,saturday,english,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,10:00 AM,,Mass,sunday,english,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,12:00 PM,,Mass,sunday,polish,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,6:00 PM,,Mass,sunday,english,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Mon,3:15 PM,4:00 PM,Confession,weekday,English,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Tue,3:15 PM,4:00 PM,Confession,weekday,English,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Wed,3:15 PM,4:00 PM,Confession,weekday,English,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Thu,3:15 PM,4:00 PM,Confession,weekday,English,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Fri,3:15 PM,4:00 PM,Confession,weekday,English,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sat,3:45 PM,4:15 PM,Confession,saturday,English,,,,,,note: or by appointment
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sun,5:15 PM,5:45 PM,Confession,sunday,English,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sun,9:15 AM,9:45 AM,Confession,sunday,English,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,,TBD,,Confessions,other,English,,,,before,Mass,before every Mass
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,Mon,3:00 PM,4:00 PM,Adoration,weekday,English,,,,,,exposition
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,Tue,3:00 PM,4:00 PM,Adoration,weekday,English,,,,,,exposition
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,Wed,3:00 PM,4:00 PM,Adoration,weekday,English,,,,,,exposition
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,Thu,3:00 PM,4:00 PM,Adoration,weekday,English,,,,,,exposition
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,Fri,3:00 PM,4:00 PM,Adoration,weekday,English,,,,,,exposition
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,Mon,3:00 PM,4:00 PM,Divine Mercy Chaplet,weekday,English,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,Tue,3:00 PM,4:00 PM,Divine Mercy Chaplet,weekday,English,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,Wed,3:00 PM,4:00 PM,Divine Mercy Chaplet,weekday,English,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,Thu,3:00 PM,4:00 PM,Divine Mercy Chaplet,weekday,English,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Devotions,Fri,3:00 PM,4:00 PM,Divine Mercy Chaplet,weekday,English,,,,,,
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,12:00 PM,,Ash Wednesday,special_event,english,,,2026-02-18,,,Ash Wednesday
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,4:00 PM,,Ashes Service,special_event,english,,,2026-02-18,,,Ashes Service
St. Christopher,"1420 Grandview Ave, Columbus, Ohio 43212",614-754-8888,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,6:00 PM,,Ash Wednesday,special_event,english,,,2026-02-18,,,Ash Wednesday
St. Dominic,"451 N 20th St, Columbus, Ohio 43203-0572",(614) 252-5926,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Wed,10:00 AM,,Mass,specific_weekday,english,In the Church,,,,,
St. Dominic,"451 N 20th St, Columbus, Ohio 43203-0572",(614) 252-5926,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Fri,10:00 AM,,Mass,specific_weekday,english,In the Church,,,,,
St. Dominic,"451 N 20th St, Columbus, Ohio 43203-0572",(614) 252-5926,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,10:00 AM,,Mass,sunday,english,St. Dominic Catholic Church,,,,,
St. Francis of Assisi,"386 Buttles Ave, Columbus, Ohio 43215",(614) 299-5781,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,11:00 AM,,Mass,specific_weekday,English,St. Francis of Assisi,,,,,
St. Francis of Assisi,"386 Buttles Ave, Columbus, Ohio 43215",(614) 299-5781,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Wed,11:00 AM,,Mass,specific_weekday,English,St. Francis of Assisi,,,,,
St. Francis of Assisi,"386 Buttles Ave, Columbus, Ohio 43215",(614) 299-5781,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Thu,11:00 AM,,Mass,specific_weekday,English,St. Francis of Assisi,,,,,
St. Francis of Assisi,"386 Buttles Ave, Columbus, Ohio 43215",(614) 299-5781,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Fri,6:00 PM,,Mass,specific_weekday,English,St. Francis of Assisi,,,,,
St. Francis of Assisi,"386 Buttles Ave, Columbus, Ohio 43215",(614) 299-5781,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,11:00 AM,,Mass,sunday,English,St. Francis of Assisi,,,,,
St. Francis of Assisi,"386 Buttles Ave, Columbus, Ohio 43215",(614) 299-5781,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,9:00 AM,,Mass,sunday,English,St. Francis of Assisi,,,,,livestream
St. Francis of Assisi,"386 Buttles Ave, Columbus, Ohio 43215",(614) 299-5781,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,10:00 AM,,Christmas Mass of the Day,special_event,English,St. Francis of Assisi,,2025-12-25,,,Christmas Mass of the Day
St. Francis of Assisi,"386 Buttles Ave, Columbus, Ohio 43215",(614) 299-5781,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,5:00 PM,,Christmas Eve Vigil,special_event,English,St. Francis of Assisi,,2025-12-24,,,Christmas Eve Vigil
St. Francis of Assisi,"386 Buttles Ave, Columbus, Ohio 43215",(614) 299-5781,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Fri,5:00 PM,6:00 PM,Confession,specific_weekday,English,St. Francis of Assisi,,,,,
St. Francis of Assisi,"386 Buttles Ave, Columbus, Ohio 43215",(614) 299-5781,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,7:00 PM,,Solemnity of the Assumption of the Blessed Virgin Mary,special_event,English,St. Francis of Assisi,,2025-08-15,,,Solemnity of the Assumption of the Blessed Virgin Mary
St. Francis of Assisi,"386 Buttles Ave, Columbus, Ohio 43215",(614) 299-5781,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,7:00 PM,,Solemnity of All Saints,special_event,English,St. Francis of Assisi,,2025-11-01,,,Solemnity of All Saints
St. Francis of Assisi,"386 Buttles Ave, Columbus, Ohio 43215",(614) 299-5781,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,7:00 PM,,Solemnity of the Immaculate Conception,special_event,English,St. Francis of Assisi,,2025-12-08,,,Solemnity of the Immaculate Conception
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,7:00 PM,,Mass,specific_weekday,spanish,,,,,,
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,8:30 AM,,Mass,specific_weekday,English,Church,,,,,
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Wed,8:30 AM,,Mass,specific_weekday,English,Church,,,,,
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Thu,8:30 AM,,Mass,specific_weekday,English,Church,,,,,
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Fri,8:30 AM,,Mass,specific_weekday,English,Church,,,,,
St. James the Less,"1652 Oakland Park Ave, Columbus, Ohio 43224-3552",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sat,4:30 PM,,Mass,saturday,english,,,,,,
